Stock,Date,Open,High,Low,Close,Volume,PctChange
Sun Pharma,17-09-2024,1863,1869.65,1859.25,1866.1,738270,0.17
Sun Pharma,16-09-2024,1862,1873.35,1850.9,1862.95,1280000,0.5
Sun Pharma,13-09-2024,1865,1865,1851.4,1853.75,1320000,-0.62
Sun Pharma,12-09-2024,1855.15,1871.5,1840.4,1865.4,2740000,1.07
Sun Pharma,11-09-2024,1836.4,1857.5,1831.1,1845.7,1700000,0.51
Sun Pharma,10-09-2024,1830,1842.25,1825.7,1836.35,1460000,0.8
Sun Pharma,09-09-2024,1824.55,1835.4,1812.85,1821.85,1540000,-0.15
Sun Pharma,06-09-2024,1819.55,1850,1805,1824.55,1700000,-0.11
Sun Pharma,05-09-2024,1833.2,1843.9,1820,1826.5,1900000,-0.35
Sun Pharma,04-09-2024,1811.5,1835,1801.3,1832.85,2470000,1.18
Sun Pharma,03-09-2024,1820,1839.55,1805.1,1811.5,2150000,-0.25
Sun Pharma,02-09-2024,1829.95,1837,1805.2,1815.95,1620000,-0.31
Sun Pharma,30-08-2024,1798.15,1828.15,1791.3,1821.65,3040000,1.25
Sun Pharma,29-08-2024,1809.9,1826.85,1790.25,1799.2,3210000,-0.7
Sun Pharma,28-08-2024,1796.9,1823,1786.35,1811.85,1770000,1.25
Sun Pharma,27-08-2024,1778,1792.6,1767.15,1789.4,1230000,0.96
Sun Pharma,26-08-2024,1780,1780,1764.5,1772.45,933370,-0.19
Sun Pharma,23-08-2024,1753.75,1781.45,1751.9,1775.75,3520000,1.43
Sun Pharma,22-08-2024,1769.5,1769.5,1748.4,1750.65,1370000,-0.79
Sun Pharma,21-08-2024,1770,1771.95,1757.3,1764.65,1180000,-0.1
Sun Pharma,20-08-2024,1751.8,1770.8,1745.15,1766.35,1770000,1.06
Sun Pharma,19-08-2024,1752.85,1752.85,1740.65,1747.8,1360000,0.29
Sun Pharma,16-08-2024,1749.6,1751.15,1728.65,1742.75,2180000,0.06
Sun Pharma,14-08-2024,1747.5,1753,1732.6,1741.65,2210000,0.09
Sun Pharma,13-08-2024,1740,1751.85,1725.6,1740.1,2080000,0.36
Sun Pharma,12-08-2024,1735,1748.5,1730.05,1733.85,1530000,-0.08
Sun Pharma,09-08-2024,1749.8,1749.8,1730.05,1735.3,751680,-0.1
Sun Pharma,08-08-2024,1735,1748.65,1728.35,1737.05,2480000,0.15
Sun Pharma,07-08-2024,1720,1736.85,1709.4,1734.45,1920000,1.58
Sun Pharma,06-08-2024,1725,1734,1703.95,1707.55,1710000,-0.74
Sun Pharma,05-08-2024,1725,1758,1715,1720.35,5170000,-0.65
Sun Pharma,02-08-2024,1700,1741.8,1683.85,1731.65,2990000,0.96
Sun Pharma,01-08-2024,1725.5,1746.45,1681.3,1715.2,5260000,-0.24
Sun Pharma,31-07-2024,1702.1,1730.95,1695.2,1719.35,1590000,1.04
Sun Pharma,30-07-2024,1716.1,1725.45,1697,1701.6,1530000,-1.26
Sun Pharma,29-07-2024,1715.25,1728.75,1692.75,1723.25,3190000,0.53
Sun Pharma,26-07-2024,1670.45,1723.8,1665,1714.25,4590000,2.91
Sun Pharma,25-07-2024,1614.85,1681.3,1602.2,1665.8,5330000,2.86
Sun Pharma,24-07-2024,1602,1624.95,1592,1619.45,2920000,1.11
Sun Pharma,23-07-2024,1587,1605.65,1574.3,1601.6,1500000,0.9
Sun Pharma,22-07-2024,1555.05,1589.5,1555.05,1587.35,826640,1.19
Sun Pharma,19-07-2024,1584.7,1589.75,1565.15,1568.65,1650000,-1.61
Sun Pharma,18-07-2024,1575,1596.6,1570.25,1594.25,1670000,0.95
Sun Pharma,16-07-2024,1589,1595,1574.95,1579.3,688480,-0.43
Sun Pharma,15-07-2024,1579.95,1594.7,1577.3,1586.2,832800,0.56
Sun Pharma,12-07-2024,1582,1587.35,1550,1577.3,1430000,-0.28
Sun Pharma,11-07-2024,1601,1602.5,1572.3,1581.75,1710000,-1.05
Sun Pharma,10-07-2024,1592.8,1601.15,1567.6,1598.55,1900000,0.83
Sun Pharma,09-07-2024,1564.8,1589.9,1549.8,1585.4,1490000,1.86
Sun Pharma,08-07-2024,1570.6,1574.8,1550.95,1556.4,1120000,-0.77
Sun Pharma,05-07-2024,1562,1574.75,1557,1568.4,2480000,0.67
Sun Pharma,04-07-2024,1535,1571,1526,1557.9,2630000,1.56
Sun Pharma,03-07-2024,1519.35,1536.25,1498.3,1533.95,1060000,0.65
Sun Pharma,02-07-2024,1514,1534.9,1508.25,1524.05,1340000,0.26
Sun Pharma,01-07-2024,1520.85,1530,1503.85,1520.1,1450000,-0.05
Sun Pharma,28-06-2024,1520,1538.95,1515.6,1520.85,2630000,0.3
Sun Pharma,27-06-2024,1525,1528.05,1505,1516.25,3880000,-0.32
Sun Pharma,26-06-2024,1502,1528.9,1495.25,1521.15,2560000,1.06
Sun Pharma,25-06-2024,1498.05,1508,1492.3,1505.2,1830000,0.72
Sun Pharma,24-06-2024,1475.05,1502.9,1475.05,1494.5,3730000,1.86
Sun Pharma,21-06-2024,1480.1,1488,1460.9,1467.25,4430000,-0.25
Sun Pharma,20-06-2024,1487.95,1487.95,1467,1471,4170000,-2.19
Sun Pharma,19-06-2024,1524.95,1529.85,1500,1504,1540000,-1.11
Sun Pharma,18-06-2024,1522.6,1522.85,1510.2,1520.95,1480000,0.33
Sun Pharma,14-06-2024,1513.85,1518,1505.55,1516,937490,0.34
Sun Pharma,13-06-2024,1514.6,1514.6,1498,1510.8,1410000,0.26
Sun Pharma,12-06-2024,1500,1514.55,1495.85,1506.85,994780,0.47
Sun Pharma,11-06-2024,1524,1525,1497.35,1499.75,1440000,-0.88
Sun Pharma,10-06-2024,1519,1521.7,1505.1,1513.1,1430000,0.41
Sun Pharma,07-06-2024,1479.9,1510.1,1472.15,1506.85,3400000,2.32
Sun Pharma,06-06-2024,1494,1494,1455.05,1472.7,3000000,-0.98
Sun Pharma,05-06-2024,1449.7,1490,1432,1487.3,2490000,4.02
Sun Pharma,04-06-2024,1461.6,1476.3,1377.2,1429.85,5060000,-1.6
Sun Pharma,03-06-2024,1496.5,1498,1451,1453.05,1860000,-0.46
Sun Pharma,31-05-2024,1465,1479.4,1440,1459.8,5500000,0.05
Sun Pharma,30-05-2024,1476,1477.4,1449.5,1459.1,3130000,-1.34
Sun Pharma,29-05-2024,1468.1,1495,1465.65,1478.95,2840000,0.96
Sun Pharma,28-05-2024,1468.95,1479.1,1455.95,1464.9,2620000,-0.08
Sun Pharma,27-05-2024,1486.7,1501,1460.55,1466.05,3470000,-1.39
Sun Pharma,24-05-2024,1504,1505.7,1477.1,1486.7,5310000,-0.56
Sun Pharma,23-05-2024,1510,1510,1467,1495.1,11620000,-2.87
Sun Pharma,22-05-2024,1547,1564,1505.4,1539.3,3950000,-0.11
Sun Pharma,21-05-2024,1530,1558.3,1524,1540.95,1790000,0.59
Sun Pharma,18-05-2024,1531.4,1538.7,1523.35,1531.9,51460,0.03
Sun Pharma,17-05-2024,1536,1537.3,1520.15,1531.4,1340000,-0.32
Sun Pharma,16-05-2024,1529,1541.15,1508.3,1536.3,2680000,0.58
Sun Pharma,15-05-2024,1545.25,1550.25,1520.35,1527.4,1210000,-1.16
Sun Pharma,14-05-2024,1525,1547.95,1516.05,1545.25,2210000,1.32
Sun Pharma,13-05-2024,1513,1530,1502,1525.05,1630000,1.23
Sun Pharma,10-05-2024,1494.65,1526.45,1491,1506.55,1530000,0.8
Sun Pharma,09-05-2024,1521.2,1529.95,1489.8,1494.65,1480000,-1.78
Sun Pharma,08-05-2024,1510,1525.8,1502.25,1521.75,1030000,0.42
Sun Pharma,07-05-2024,1535.95,1543.15,1510.1,1515.35,1530000,-0.9
Sun Pharma,06-05-2024,1518,1534,1508.75,1529.15,1240000,1.19
Sun Pharma,03-05-2024,1527,1537,1501.5,1511.15,3180000,-0.52
Sun Pharma,02-05-2024,1503,1530,1502,1519,2490000,1.13
Sun Pharma,30-04-2024,1527,1529.15,1497,1502.1,1990000,-1.28
Sun Pharma,29-04-2024,1516,1527.8,1510.05,1521.6,1090000,1
Sun Pharma,26-04-2024,1531,1532,1500.05,1506.55,1790000,-0.89
Sun Pharma,25-04-2024,1490,1527.3,1488.65,1520.15,3850000,2.32
Sun Pharma,24-04-2024,1484.65,1503,1479.35,1485.75,4650000,0.07
Sun Pharma,23-04-2024,1562,1562.45,1477.7,1484.65,9160000,-3.6
Sun Pharma,22-04-2024,1528.45,1548,1521.95,1540.1,1680000,1.14
Sun Pharma,19-04-2024,1505,1528.3,1503.7,1522.8,2540000,0.42
Sun Pharma,18-04-2024,1545.55,1545.55,1506.45,1516.4,3270000,-1.38
Sun Pharma,16-04-2024,1535,1543.3,1525.15,1537.55,2060000,-0.16
Sun Pharma,15-04-2024,1517.6,1544.1,1503.8,1540.05,2470000,0
Sun Pharma,12-04-2024,1595,1595,1534,1540,8260000,-3.99
Sun Pharma,10-04-2024,1603.05,1608.5,1583.75,1604.05,1930000,0.09
Sun Pharma,09-04-2024,1601,1608.85,1591.95,1602.55,1390000,0.18
Sun Pharma,08-04-2024,1611,1618.9,1597,1599.7,1170000,-0.58
Sun Pharma,05-04-2024,1611,1638.85,1606.1,1609,1550000,-0.64
Sun Pharma,04-04-2024,1620.9,1628,1587.15,1619.35,2440000,-0.03
Sun Pharma,03-04-2024,1609,1628.95,1594.2,1619.85,2100000,-0.15
Sun Pharma,02-04-2024,1629.25,1633,1609.9,1622.25,1920000,-0.43
Sun Pharma,01-04-2024,1631.6,1633.75,1618.5,1629.25,1150000,0.54
Sun Pharma,28-03-2024,1609.95,1634,1607.95,1620.55,4430000,1.02
Sun Pharma,27-03-2024,1602,1626.15,1592.1,1604.15,2530000,0.38
Sun Pharma,26-03-2024,1595.05,1614.7,1593.1,1598.1,3650000,-0.67
Sun Pharma,22-03-2024,1568.9,1621,1566.1,1608.9,4940000,2.79
Sun Pharma,21-03-2024,1564.8,1570.85,1542.55,1565.2,2570000,1.02
Sun Pharma,20-03-2024,1559.95,1559.95,1520.5,1549.35,3410000,0.06
Sun Pharma,19-03-2024,1574,1579.75,1540.4,1548.45,3690000,-1.45
Sun Pharma,18-03-2024,1548.25,1576.25,1543.45,1571.25,2280000,1.49
Sun Pharma,15-03-2024,1568.75,1573.5,1541.2,1548.2,3420000,-1.4
Sun Pharma,14-03-2024,1567.25,1574.3,1546.25,1570.2,3060000,0.74
Sun Pharma,13-03-2024,1581.2,1592.2,1544,1558.6,2880000,-1.62
Sun Pharma,12-03-2024,1592.2,1603.8,1580.15,1584.3,1290000,-0.58
Sun Pharma,11-03-2024,1615.15,1627,1586.4,1593.6,2990000,-0.75
Sun Pharma,07-03-2024,1610.75,1619.95,1600.4,1605.7,2440000,0.11
Sun Pharma,06-03-2024,1575,1606.75,1566.4,1604,1760000,1.89
Sun Pharma,05-03-2024,1553.8,1576.4,1535.4,1574.2,1410000,1.42
Sun Pharma,04-03-2024,1550.55,1569.1,1548.9,1552.1,2300000,0.1
Sun Pharma,02-03-2024,1561.95,1564.05,1540.35,1550.55,95490,-0.56
Sun Pharma,01-03-2024,1580,1581.9,1548.05,1559.25,4070000,-1.19
Sun Pharma,29-02-2024,1575,1587.8,1556.5,1577.95,2350000,0.26
Sun Pharma,28-02-2024,1586.5,1587.45,1562.65,1573.85,578320,-0.56
Sun Pharma,27-02-2024,1556.75,1585.45,1549.05,1582.75,2140000,1.66
Sun Pharma,26-02-2024,1562,1566.9,1548.7,1556.95,974890,-0.28
Sun Pharma,23-02-2024,1558,1568.45,1550.4,1561.25,1340000,0.21
Sun Pharma,22-02-2024,1549.6,1561,1535,1558.05,1980000,0.95
Sun Pharma,21-02-2024,1540.05,1549.5,1533,1543.4,1990000,0.31
Sun Pharma,20-02-2024,1532,1542,1512.25,1538.7,2230000,0.56
Sun Pharma,19-02-2024,1514.85,1532.75,1507.4,1530.1,777820,1.33
Sun Pharma,16-02-2024,1515,1522,1504.85,1509.95,3480000,0
Sun Pharma,15-02-2024,1529.05,1529.05,1505.55,1509.9,2160000,-0.69
Sun Pharma,14-02-2024,1545.8,1545.8,1508.05,1520.4,2110000,-1.41
Sun Pharma,13-02-2024,1537.5,1551,1525.45,1542.2,4690000,0.51
Sun Pharma,12-02-2024,1539.85,1555.1,1521.1,1534.45,4060000,-0.02
Sun Pharma,09-02-2024,1500.9,1539,1492.25,1534.8,6340000,2.35
Sun Pharma,08-02-2024,1501.05,1507.5,1485.35,1499.6,2210000,0.23
Sun Pharma,07-02-2024,1483,1500.45,1480.4,1496.2,2260000,1.43
Sun Pharma,06-02-2024,1450,1478,1446.55,1475.1,1890000,0.77
Sun Pharma,05-02-2024,1426.8,1466,1423.6,1463.8,3480000,3.33
Sun Pharma,02-02-2024,1409,1433.85,1405.15,1416.65,1780000,0.62
Sun Pharma,01-02-2024,1427,1430.45,1398.9,1407.95,2440000,-0.74
Sun Pharma,31-01-2024,1371.7,1438.9,1366.9,1418.45,5800000,3.4
Sun Pharma,30-01-2024,1401.9,1409.2,1369.15,1371.75,1940000,-2.08
Sun Pharma,29-01-2024,1365,1420.85,1355.2,1400.85,3410000,2.38
Sun Pharma,25-01-2024,1383.55,1390.1,1348.5,1368.3,1870000,-1
Sun Pharma,24-01-2024,1380,1390,1360.35,1382.1,1720000,0.28
Sun Pharma,23-01-2024,1316,1394.6,1316,1378.3,4130000,3.93
Sun Pharma,20-01-2024,1339,1346.35,1324.25,1326.15,284110,-0.71
Sun Pharma,19-01-2024,1340,1344.4,1329.15,1335.6,1610000,-0.01
Sun Pharma,18-01-2024,1298.95,1343.4,1290,1335.75,2840000,2.83
Sun Pharma,17-01-2024,1312,1320.45,1294.35,1299,2540000,-1.1
Sun Pharma,16-01-2024,1330.05,1331.55,1307.55,1313.45,824500,-1.2
Sun Pharma,15-01-2024,1329.2,1340,1321.6,1329.35,1480000,0.26
Sun Pharma,12-01-2024,1319,1330,1305.55,1325.95,1540000,0.74
Sun Pharma,11-01-2024,1328,1331.9,1310.2,1316.25,1320000,-0.65
Sun Pharma,10-01-2024,1330.05,1333.5,1313.15,1324.85,1280000,0.06
Sun Pharma,09-01-2024,1314.95,1333.45,1306.85,1324,1710000,1.43
Sun Pharma,08-01-2024,1305.4,1309.95,1299.3,1305.3,1680000,0.39
Sun Pharma,05-01-2024,1318,1318,1287,1300.2,2960000,-0.97
Sun Pharma,04-01-2024,1304,1328.5,1297.05,1312.95,2850000,1.11
Sun Pharma,03-01-2024,1296.2,1304.65,1291.15,1298.6,1700000,0.19
Sun Pharma,02-01-2024,1261,1299,1257.15,1296.2,3170000,2.85
Sun Pharma,01-01-2024,1261,1263.95,1252.5,1260.25,733450,0.06
Sun Pharma,29-12-2023,1262.1,1271.95,1252.55,1259.45,1840000,-0.21
Sun Pharma,28-12-2023,1254.95,1264.65,1249.55,1262.15,2040000,0.77
Sun Pharma,27-12-2023,1250,1255.4,1241.25,1252.45,2010000,0.4
Sun Pharma,26-12-2023,1243.65,1250,1239.3,1247.5,1800000,0.31
Sun Pharma,22-12-2023,1240,1251,1236.05,1243.65,2060000,0.82
Sun Pharma,21-12-2023,1224.1,1237.95,1208.55,1233.5,1920000,0.11
Sun Pharma,20-12-2023,1255,1255,1228.45,1232.15,1840000,-1.03
Sun Pharma,19-12-2023,1264.8,1267.95,1236.5,1244.95,2190000,-0.62
Sun Pharma,18-12-2023,1235.75,1267.9,1234,1252.75,2140000,1.38
Sun Pharma,15-12-2023,1241,1246.5,1233,1235.75,3470000,0.36
Sun Pharma,14-12-2023,1239,1239.9,1224.25,1231.3,2340000,-0.15
Sun Pharma,13-12-2023,1218.3,1239.6,1212.65,1233.1,2450000,1.24
Sun Pharma,12-12-2023,1249,1250,1212.65,1218,2830000,-1.88
Sun Pharma,11-12-2023,1236,1246.35,1215.1,1241.4,1170000,0.45
Sun Pharma,08-12-2023,1236.05,1247.6,1230.65,1235.8,1610000,-0.28
Sun Pharma,07-12-2023,1231,1241.9,1228.9,1239.3,1480000,-0.08
Sun Pharma,06-12-2023,1248.55,1258,1233.3,1240.35,1700000,0.06
Sun Pharma,05-12-2023,1225.9,1243.6,1220.55,1239.55,930040,0.68
Sun Pharma,04-12-2023,1237.25,1240,1220.5,1231.15,1620000,-0.01
Sun Pharma,01-12-2023,1233.05,1241.85,1225,1231.25,1750000,0.44
Sun Pharma,30-11-2023,1192.35,1231.15,1192.35,1225.85,4670000,1.97
Sun Pharma,29-11-2023,1191.95,1209.5,1184.5,1202.2,1810000,0.91
Sun Pharma,28-11-2023,1197.15,1200.35,1189.75,1191.35,886710,-0.34
Sun Pharma,24-11-2023,1200,1209.6,1192.8,1195.45,1380000,-0.28
Sun Pharma,23-11-2023,1203.55,1209.9,1194.75,1198.8,1180000,-0.44
Sun Pharma,22-11-2023,1205,1214.8,1199,1204.1,1400000,0.22
Sun Pharma,21-11-2023,1189,1205,1186.25,1201.4,999140,1.13
Sun Pharma,20-11-2023,1196,1198.25,1185.25,1188,1050000,-0.55
Sun Pharma,17-11-2023,1189.8,1198.4,1187.95,1194.6,891970,0.42
Sun Pharma,16-11-2023,1182,1194.9,1179.6,1189.55,2210000,0.73
Sun Pharma,15-11-2023,1179.5,1184.4,1171,1180.9,2250000,0.26
Sun Pharma,13-11-2023,1180.1,1187.55,1173.75,1177.8,816830,-0.02
Sun Pharma,12-11-2023,1181.5,1186.95,1178,1178,127880,-0.11
Sun Pharma,10-11-2023,1174.05,1181.5,1170.1,1179.35,957540,0.27
Sun Pharma,09-11-2023,1181,1183.25,1166.85,1176.2,1850000,-0.04
Sun Pharma,08-11-2023,1175,1182.9,1171,1176.7,1700000,0.49
Sun Pharma,07-11-2023,1149,1173.55,1146.55,1170.95,1810000,1.82
Sun Pharma,06-11-2023,1140.1,1151,1140,1150,1430000,0.78
Sun Pharma,03-11-2023,1138.5,1145.7,1131.5,1141.1,1740000,0.73
Sun Pharma,02-11-2023,1127.85,1137.55,1110.6,1132.85,3450000,1.49
Sun Pharma,01-11-2023,1092,1132.55,1082.6,1116.2,3970000,2.54
Sun Pharma,31-10-2023,1119.45,1119.6,1068.35,1088.6,6480000,-2.39
Sun Pharma,30-10-2023,1115.7,1119.95,1103.85,1115.2,1080000,0.35
Sun Pharma,27-10-2023,1112,1119.8,1107.65,1111.3,1250000,0.69
Sun Pharma,26-10-2023,1115.95,1117.95,1097.5,1103.7,2220000,-1.48
Sun Pharma,25-10-2023,1125,1129.7,1112.8,1120.3,1800000,-0.19
Sun Pharma,23-10-2023,1135,1149.2,1118,1122.45,702730,-1.73
Sun Pharma,20-10-2023,1138,1145,1133.1,1142.2,957910,0.06
Sun Pharma,19-10-2023,1147.4,1150,1135,1141.5,1770000,-1.03
Sun Pharma,18-10-2023,1137,1161.8,1134.05,1153.4,2180000,1.46
Sun Pharma,17-10-2023,1138.65,1144,1134,1136.8,798810,0.13
Sun Pharma,16-10-2023,1141.5,1147.25,1133.05,1135.3,1140000,-0.87
Sun Pharma,13-10-2023,1126.1,1147.2,1122,1145.3,1930000,1.32
Sun Pharma,12-10-2023,1129,1132.55,1121.2,1130.4,1220000,0.15
Sun Pharma,11-10-2023,1128,1134.45,1122.35,1128.75,1460000,0.2
Sun Pharma,10-10-2023,1122,1130.4,1119.8,1126.5,1090000,0.31
Sun Pharma,09-10-2023,1111,1133.8,1109,1123.05,1080000,-0.38
Sun Pharma,06-10-2023,1128,1132.15,1123.1,1127.3,1060000,0.73
Sun Pharma,05-10-2023,1124.65,1128.65,1111.8,1119.1,2350000,-0.42
Sun Pharma,04-10-2023,1138.1,1139,1113,1123.8,1800000,-1.55
Sun Pharma,03-10-2023,1159.55,1161.95,1139.25,1141.45,1950000,-1.48
Sun Pharma,29-09-2023,1134.3,1167.4,1134.3,1158.65,2290000,2.33
Sun Pharma,28-09-2023,1142.95,1152,1128.85,1132.3,2690000,-0.67
Sun Pharma,27-09-2023,1126.15,1145.9,1123.2,1139.95,2330000,1.25
Sun Pharma,26-09-2023,1125,1130,1118.5,1125.85,1970000,0.16
Sun Pharma,25-09-2023,1126.2,1136.8,1121.65,1124.05,1010000,-0.73
Sun Pharma,22-09-2023,1142.5,1148,1128.3,1132.35,1590000,-1.2
Sun Pharma,21-09-2023,1149,1156.95,1141.15,1146.15,2090000,-0.61
Sun Pharma,20-09-2023,1148,1156,1139,1153.15,2300000,0.48
Sun Pharma,18-09-2023,1149,1157,1142.55,1147.65,962840,-0.19
Sun Pharma,15-09-2023,1144,1153.8,1144,1149.8,2400000,0.52
Sun Pharma,14-09-2023,1148.75,1150.9,1138.75,1143.8,2070000,-0.43
Sun Pharma,13-09-2023,1149,1156.7,1142.3,1148.75,2120000,0.31
Sun Pharma,12-09-2023,1142.05,1153.8,1137.1,1145.25,3990000,0.73
Sun Pharma,11-09-2023,1130.45,1140,1125.7,1136.9,2030000,0.57
Sun Pharma,08-09-2023,1133,1138.05,1128.5,1130.45,1790000,-0.23
Sun Pharma,07-09-2023,1140,1141.45,1128.6,1133.05,1860000,-0.81
Sun Pharma,06-09-2023,1137,1149,1129.05,1142.35,2960000,0.92
Sun Pharma,05-09-2023,1110,1136,1107.2,1131.9,1700000,2.07
Sun Pharma,04-09-2023,1114,1114,1102,1108.9,1210000,-0.01
Sun Pharma,01-09-2023,1112,1117.5,1105.75,1109,2720000,-0.23
Sun Pharma,31-08-2023,1118.85,1118.85,1101.7,1111.6,4780000,-0.3
Sun Pharma,30-08-2023,1117.5,1119.15,1110.5,1114.9,1540000,0.3
Sun Pharma,29-08-2023,1125.05,1125.05,1106.45,1111.6,1750000,-0.48
Sun Pharma,28-08-2023,1110.05,1124.15,1105.15,1117,1960000,0.97
Sun Pharma,25-08-2023,1118,1123.3,1100.25,1106.3,1520000,-1.07
Sun Pharma,24-08-2023,1123.6,1133.1,1113.2,1118.3,1580000,-0.48
Sun Pharma,23-08-2023,1128,1130.45,1110.6,1123.7,3050000,-1.22
Sun Pharma,22-08-2023,1135,1147,1130,1137.55,1440000,0.01
Sun Pharma,21-08-2023,1129.95,1143.9,1127.15,1137.4,941380,0.22
Sun Pharma,18-08-2023,1141,1149.3,1129,1134.9,1470000,-0.86
Sun Pharma,17-08-2023,1143.65,1148.95,1137.5,1144.8,1960000,0.1
Sun Pharma,16-08-2023,1134.95,1145.5,1121.85,1143.65,1220000,0.83
Sun Pharma,14-08-2023,1131,1142,1120.5,1134.25,1820000,0.17
Sun Pharma,11-08-2023,1150.05,1151,1130.5,1132.35,1760000,-1.56
Sun Pharma,10-08-2023,1150.6,1157.9,1143.6,1150.3,1440000,-0.22
Sun Pharma,09-08-2023,1151.15,1159.3,1140.3,1152.8,1310000,0.36
Sun Pharma,08-08-2023,1162.2,1164.6,1139.95,1148.65,3070000,-1.05
Sun Pharma,07-08-2023,1138.95,1166.75,1133.5,1160.8,3350000,1.92
Sun Pharma,04-08-2023,1129,1145,1121.05,1138.95,3530000,-0.18
Sun Pharma,03-08-2023,1130.25,1169.7,1122.35,1141,8460000,0.51
Sun Pharma,02-08-2023,1143.95,1144.3,1126.45,1135.25,1730000,-0.72
Sun Pharma,01-08-2023,1143.4,1152.65,1136,1143.45,1450000,0
Sun Pharma,31-07-2023,1140,1145,1127,1143.4,1720000,0.43
Sun Pharma,28-07-2023,1129.95,1143.9,1121.65,1138.55,2680000,0.32
Sun Pharma,27-07-2023,1128,1155.35,1116.3,1134.95,6370000,2.06
Sun Pharma,26-07-2023,1097.05,1114.4,1094.1,1112,1320000,1.55
Sun Pharma,25-07-2023,1110,1110,1090.8,1095.05,1700000,-0.49
Sun Pharma,24-07-2023,1094,1107.35,1092.5,1100.4,2130000,0.3
Sun Pharma,21-07-2023,1103.4,1104.2,1090.35,1097.15,1880000,-0.05
Sun Pharma,20-07-2023,1086.05,1104.5,1082.3,1097.65,5220000,1.46
Sun Pharma,19-07-2023,1067.15,1086,1063.85,1081.85,2310000,1.38
Sun Pharma,18-07-2023,1078.45,1078.9,1064.35,1067.15,2240000,-0.97
Sun Pharma,17-07-2023,1073.7,1081.05,1070.5,1077.6,1250000,0.43
Sun Pharma,14-07-2023,1079.95,1080,1065,1072.95,2640000,-0.25
Sun Pharma,13-07-2023,1081.9,1081.9,1071.7,1075.65,1540000,-0.29
Sun Pharma,12-07-2023,1075,1083.75,1070,1078.75,5090000,0.61
Sun Pharma,11-07-2023,1052,1074.75,1049.05,1072.25,4370000,2.61
Sun Pharma,10-07-2023,1036,1051,1031.1,1045,1220000,0.9
Sun Pharma,07-07-2023,1033.5,1051.2,1028.75,1035.7,1720000,-0.65
Sun Pharma,06-07-2023,1040,1056.6,1040,1042.5,2550000,-0.21
Sun Pharma,05-07-2023,1055,1057.7,1042.65,1044.7,1840000,-0.39
Sun Pharma,04-07-2023,1040,1053.9,1029.9,1048.8,1550000,1.56
Sun Pharma,03-07-2023,1053,1053.65,1030,1032.7,2340000,-1.8
Sun Pharma,30-06-2023,1021.75,1055,1020.05,1051.6,4770000,2.92
Sun Pharma,28-06-2023,995,1025.55,995,1021.8,5300000,2
Sun Pharma,27-06-2023,999.95,1003.35,986,1001.8,4650000,0.69
Sun Pharma,26-06-2023,994,1003.8,991.45,994.95,2070000,0.35
Sun Pharma,23-06-2023,994,995.95,977.3,991.45,1220000,0.12
Sun Pharma,22-06-2023,987.1,996.2,987.1,990.3,5380000,-0.16
Sun Pharma,21-06-2023,991.95,993.85,983.6,991.9,1400000,-0.01
Sun Pharma,20-06-2023,1007.65,1007.75,989.6,991.95,1450000,-0.98
Sun Pharma,19-06-2023,995.15,1006.7,993.75,1001.8,1330000,0.99
Sun Pharma,16-06-2023,990,994.65,987.2,992,3610000,0.36
Sun Pharma,15-06-2023,988.5,994.8,985.7,988.4,2730000,0.17
Sun Pharma,14-06-2023,991.6,995,984.25,986.7,2140000,-0.14
Sun Pharma,13-06-2023,990,996,985.55,988.1,2410000,0.27
Sun Pharma,12-06-2023,987.9,989.9,981.05,985.45,593320,0.15
Sun Pharma,09-06-2023,984,990.7,981,983.95,2310000,-0.31
Sun Pharma,08-06-2023,1015,1016,983.25,987,3400000,-2.72
Sun Pharma,07-06-2023,1015,1017.5,1010,1014.6,1610000,0.08
Sun Pharma,06-06-2023,1008.9,1015.95,1004,1013.8,1630000,0.5
Sun Pharma,05-06-2023,1005.35,1017.7,998.5,1008.75,3630000,0.92
Sun Pharma,02-06-2023,986.55,1003.7,981,999.6,3730000,1.2
Sun Pharma,01-06-2023,979.8,990.45,975,987.7,3260000,1.27
Sun Pharma,31-05-2023,965,979.3,960.75,975.35,5600000,1.64
Sun Pharma,30-05-2023,965,967.45,956.3,959.6,2620000,-0.91
Sun Pharma,29-05-2023,969.95,973.25,946.4,968.45,5340000,-0.15
Sun Pharma,26-05-2023,943.95,976.7,937,969.9,4140000,2.63
Sun Pharma,25-05-2023,949.7,951.7,942.7,945,2330000,-0.75
Sun Pharma,24-05-2023,935.5,954.8,932.6,952.15,2950000,2.21
Sun Pharma,23-05-2023,937.5,956.2,929.1,931.6,3060000,-0.62
Sun Pharma,22-05-2023,925.85,942.75,922.85,937.45,1380000,1.25
Sun Pharma,19-05-2023,932,934.4,924.3,925.85,1310000,-0.41
Sun Pharma,18-05-2023,943,943,922.45,929.65,3010000,-0.67
Sun Pharma,17-05-2023,941.25,945.3,928.85,935.95,2960000,-0.53
Sun Pharma,16-05-2023,953,962.55,938,940.95,2630000,-1.26
Sun Pharma,15-05-2023,953,955.75,948.05,953,1810000,-0.31
Sun Pharma,12-05-2023,961,963.1,952,956,2010000,-0.53
Sun Pharma,11-05-2023,953.8,963.9,952,961.05,1300000,0.76
Sun Pharma,10-05-2023,957,959.95,951.6,953.8,2180000,-0.38
Sun Pharma,09-05-2023,961.9,966.85,949.5,957.45,6900000,-0.46
